,movieId,rating,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
841,1104,4.475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
842,1105,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,1107,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1111,4.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
845,1112,4.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
846,1114,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
847,1116,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
848,1117,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,1119,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850,1120,3.537037037037037,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
851,1121,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,1123,4.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
853,1124,3.6538461538461537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,1125,3.6875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
855,1126,2.8333333333333335,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
856,1127,3.475806451612903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
857,1128,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,1129,3.448717948717949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
859,1130,2.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
860,1131,4.090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
861,1132,4.0625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
862,1135,3.1153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1136,4.161764705882353,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
864,1137,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,1140,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,1144,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
867,1147,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
868,1148,4.035714285714286,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
869,1150,4.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870,1151,5.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
871,1156,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,1161,3.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
873,1162,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
874,1163,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,1167,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1170,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,1171,3.3529411764705883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1172,4.161764705882353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
879,1173,3.1363636363636362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
880,1175,3.8333333333333335,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
881,1176,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
882,1177,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
883,1178,4.541666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
884,1179,3.6296296296296298,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
885,1180,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
886,1183,3.7111111111111112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
887,1184,3.9285714285714284,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
888,1185,3.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,1186,3.5869565217391304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890,1187,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
891,1188,3.659090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
892,1189,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
893,1190,3.1666666666666665,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
894,1191,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
895,1192,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
896,1193,4.203007518796992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,1194,3.590909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1196,4.2156398104265405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,1197,4.232394366197183,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
900,1198,4.2075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1199,4.177966101694915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
902,1200,3.9642857142857144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
903,1201,4.145833333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
904,1202,3.857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1203,4.149122807017544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
906,1204,4.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
907,1206,3.995833333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
908,1207,4.120689655172414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909,1208,4.219626168224299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
910,1209,4.305555555555555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
911,1210,4.137755102040816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,1211,3.8846153846153846,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
913,1212,4.229166666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
914,1213,4.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
915,1214,3.969178082191781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
916,1215,4.03921568627451,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
917,1216,3.4545454545454546,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
918,1217,4.433333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
919,1218,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
920,1219,4.036144578313253,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
921,1220,3.8095238095238093,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
922,1221,4.25968992248062,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
923,1222,4.098039215686274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
924,1223,4.089285714285714,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
925,1224,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
926,1225,4.184210526315789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,1226,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
928,1227,4.0625,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
929,1228,4.1875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
930,1230,3.8706896551724137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
931,1231,3.8636363636363638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932,1232,3.625,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
933,1233,4.2125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
934,1234,3.9765625,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
935,1235,4.288461538461538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
936,1236,4.333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,1237,4.222222222222222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,1238,4.055555555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
939,1240,3.8969465648854964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
940,1241,4.05,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
941,1242,4.170731707317073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
942,1243,3.96875,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
943,1244,4.106060606060606,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
944,1245,4.225,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
945,1246,3.9593023255813953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
946,1247,4.063291139240507,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
947,1248,4.264705882352941,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
948,1249,4.071428571428571,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
949,1250,4.122222222222222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
950,1251,4.071428571428571,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
951,1252,4.211864406779661,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
952,1253,3.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
953,1254,3.65625,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
954,1255,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
955,1256,3.8043478260869565,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
956,1257,3.685185185185185,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
957,1258,4.08256880733945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958,1259,4.0054945054945055,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,1260,3.7333333333333334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
960,1261,4.044117647058823,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
961,1262,4.127906976744186,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
962,1263,3.8255813953488373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
963,1264,3.8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
964,1265,3.944055944055944,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
965,1266,4.111111111111111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
966,1267,4.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
967,1268,3.611111111111111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
968,1269,3.8793103448275863,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
969,1270,4.038011695906433,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
970,1271,3.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
971,1272,4.121212121212121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
972,1273,4.045454545454546,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
973,1274,3.7435897435897436,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
974,1275,3.7291666666666665,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
975,1276,4.271929824561403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
976,1277,4.125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
977,1278,3.9927536231884058,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
978,1279,4.125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
979,1280,4.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
980,1281,4.133333333333334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
981,1282,3.7830188679245285,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
982,1283,4.2105263157894735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
983,1284,4.142857142857143,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
984,1285,3.731707317073171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1286,3.0714285714285716,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
986,1287,3.9411764705882355,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,1288,4.015151515151516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1289,3.8636363636363638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
989,1290,3.35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
990,1291,4.046428571428572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1292,3.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
992,1293,3.8333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,1295,3.227272727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,1296,3.7058823529411766,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
995,1297,3.675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1298,3.760869565217391,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
997,1299,4.017857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
998,1300,4.166666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
999,1301,3.8076923076923075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1000,1302,3.517857142857143,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1001,1303,4.029411764705882,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1002,1304,3.943548387096774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,1305,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1004,1306,2.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1005,1307,3.8588235294117648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1006,1310,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1007,1312,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,1318,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,1320,3.148936170212766,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1010,1321,3.4130434782608696,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1011,1322,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1012,1323,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,1324,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,1325,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,1326,1.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1016,1327,2.6333333333333333,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1017,1328,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1018,1329,2.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1019,1330,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020,1331,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021,1332,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1022,1333,3.602272727272727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1023,1334,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1024,1335,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1025,1336,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1026,1337,4.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1027,1339,3.4655172413793105,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1028,1340,3.1666666666666665,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1029,1341,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1030,1342,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1031,1343,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1032,1344,3.9642857142857144,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1033,1345,3.3472222222222223,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1034,1346,2.8125,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1035,1347,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1036,1348,3.53125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037,1349,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1038,1350,3.8181818181818183,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1039,1351,2.3333333333333335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1040,1352,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1041,1353,3.375,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1042,1354,4.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1043,1355,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1044,1356,3.879120879120879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1045,1357,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1046,1358,3.8404255319148937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,1359,2.861111111111111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1361,4.083333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1049,1363,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050,1365,3.5833333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1051,1366,3.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,1367,3.074468085106383,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1370,3.4044117647058822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1054,1371,3.0444444444444443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1055,1372,3.3452380952380953,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1056,1373,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1057,1374,3.7661290322580645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1058,1375,3.261904761904762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1059,1376,3.4767441860465116,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1060,1377,3.025,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1061,1378,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1062,1379,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1063,1380,3.139705882352941,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1064,1381,2.0789473684210527,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1065,1382,1.875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,1385,2.8541666666666665,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1067,1387,4.0054945054945055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,1388,2.6176470588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1069,1389,1.4166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1070,1390,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1391,3.0930232558139537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1072,1392,4.125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,1393,3.5941176470588236,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1074,1394,3.9913793103448274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1395,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,1396,3.4782608695652173,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1077,1397,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,1398,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1079,1399,3.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,1401,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,1405,2.935483870967742,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,1406,4.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1083,1407,3.2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1084,1408,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1085,1409,2.5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1086,1411,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1087,1412,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1088,1413,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,1414,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1415,2.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1091,1416,3.4166666666666665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1092,1417,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,1419,4.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,1422,2.75,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1095,1423,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1096,1425,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1426,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1427,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1099,1428,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,1429,3.575,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1101,1430,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1102,1431,2.46875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1432,2.7142857142857144,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1104,1437,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,1438,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1106,1439,2.1666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,1440,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1441,3.473684210526316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1109,1442,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1110,1445,2.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1111,1446,4.428571428571429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,1447,3.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1113,1449,3.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1453,1.8333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1115,1454,3.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1116,1456,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,1457,3.0833333333333335,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1118,1458,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1119,1459,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1120,1460,3.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1121,1461,2.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1464,3.264705882352941,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0
1123,1465,3.3333333333333335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,1466,3.7403846153846154,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1125,1468,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1126,1473,4.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1127,1474,2.1363636363636362,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,1475,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1129,1476,3.5384615384615383,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
